Header,colli_h,colli_o,colli_t_h,colli_t_o,eva_avg_h,eva_avg_o,eva_cur_h,eva_cur_o,idx_h,idx_o,robot_x,robot_y,stop,t
"seq: 189
stamp: 
  secs: 10
  nsecs: 138000000
frame_id: ''",0,0,0.0,0.0,1.0,1.0,1.0,1.0,0,14,77.27067565917969,67.18858337402344,False,1.0019999742507935
"seq: 190
stamp: 
  secs: 10
  nsecs: 163000000
frame_id: ''",0,0,0.0,0.0,1.0,1.0,1.0,1.0,0,14,77.27169036865234,67.4079360961914,False,1.0269999504089355
"seq: 191
stamp: 
  secs: 10
  nsecs: 188000000
frame_id: ''",0,0,0.0,0.0,1.0,1.0,1.0,1.0,0,14,77.2726821899414,67.50348663330078,False,1.0520000457763672
"seq: 192
stamp: 
  secs: 10
  nsecs: 208000000
frame_id: ''",0,0,0.0,0.0,1.0,1.0,1.0,1.0,1,14,77.27262115478516,67.64820861816406,False,1.0720000267028809
"seq: 193
stamp: 
  secs: 10
  nsecs: 237000000
frame_id: ''",0,0,0.0,0.0,1.0,1.0,1.0,1.0,0,14,77.27262115478516,67.64820861816406,False,1.1009999513626099
"seq: 194
stamp: 
  secs: 10
  nsecs: 276000000
frame_id: ''",0,0,0.0,0.0,1.0,1.0,1.0,1.0,1,14,77.27115631103516,67.88135528564453,False,1.1399999856948853
"seq: 195
stamp: 
  secs: 10
  nsecs: 299000000
frame_id: ''",0,0,0.0,0.0,1.0,1.0,1.0,1.0,1,14,77.26876831054688,68.04866790771484,False,1.1629999876022339
"seq: 196
stamp: 
  secs: 10
  nsecs: 314000000
frame_id: ''",0,0,0.0,0.0,1.0,1.0,1.0,1.0,1,14,77.26756286621094,68.12934875488281,False,1.1779999732971191
"seq: 197
stamp: 
  secs: 10
  nsecs: 339000000
frame_id: ''",0,0,0.0,0.0,1.0,1.0,1.0,1.0,1,14,77.26756286621094,68.12934875488281,False,1.2029999494552612
"seq: 198
stamp: 
  secs: 10
  nsecs: 357000000
frame_id: ''",0,0,0.0,0.0,1.0,1.0,1.0,1.0,0,14,77.26538848876953,68.27237701416016,False,1.2209999561309814
"seq: 199
stamp: 
  secs: 10
  nsecs: 364000000
frame_id: ''",0,0,0.0,0.0,1.0,1.0,1.0,1.0,1,14,77.26538848876953,68.27237701416016,False,1.2280000448226929
"seq: 200
stamp: 
  secs: 10
  nsecs: 380000000
frame_id: ''",0,0,0.0,0.0,1.0,1.0,1.0,1.0,1,14,77.2638931274414,68.35427856445312,False,1.24399995803833
"seq: 201
stamp: 
  secs: 10
  nsecs: 398000000
frame_id: ''",0,0,0.0,0.0,1.0,1.0,1.0,1.0,1,14,77.2638931274414,68.35427856445312,False,1.2619999647140503
"seq: 202
stamp: 
  secs: 10
  nsecs: 413000000
frame_id: ''",0,0,0.0,0.0,1.0,1.0,1.0,1.0,1,14,77.26187896728516,68.47673034667969,False,1.2769999504089355
"seq: 203
stamp: 
  secs: 10
  nsecs: 436000000
frame_id: ''",0,0,0.0,0.0,1.0,1.0,1.0,1.0,0,14,77.26122283935547,68.5111312866211,False,1.2999999523162842
"seq: 204
stamp: 
  secs: 10
  nsecs: 456000000
frame_id: ''",0,0,0.0,0.0,1.0,1.0,1.0,1.0,0,14,77.25934600830078,68.6135025024414,False,1.3200000524520874
"seq: 205
stamp: 
  secs: 10
  nsecs: 487000000
frame_id: ''",0,0,0.0,0.0,1.0,1.0,1.0,1.0,0,14,77.25772094726562,68.68803405761719,False,1.3509999513626099
"seq: 206
stamp: 
  secs: 10
  nsecs: 528000000
frame_id: ''",0,0,0.0,0.0,1.0,1.0,1.0,1.0,0,14,77.25480651855469,68.80419158935547,False,1.3919999599456787
"seq: 207
stamp: 
  secs: 10
  nsecs: 558000000
frame_id: ''",0,0,0.0,0.0,1.0,1.0,1.0,1.0,0,14,77.24980163574219,68.96143341064453,False,1.4220000505447388
"seq: 208
stamp: 
  secs: 10
  nsecs: 588000000
frame_id: ''",0,0,0.0,0.0,1.0,1.0,1.0,1.0,0,14,77.24554443359375,69.07267761230469,False,1.4520000219345093
"seq: 209
stamp: 
  secs: 10
  nsecs: 613000000
frame_id: ''",0,0,0.0,0.0,1.0,1.0,1.0,1.0,0,14,77.24554443359375,69.07267761230469,False,1.4769999980926514
